-4884018639043824038,1
4498483916594990618,1
Tarawa,Pacific
7828998108286318593,1
-5012372834971943610,1
624978947369431497,1
-3580021781256956001,1
2707315693044175021,1
Dubai,Asia
8383760536483283474,1
-1267915343083665499,1
-3538312995857787736,1
-4725291956951063240,1
Rainy_River,America
Madrid,Europe
-1531537554310761448,1
5240246516906279036,1
2418694259229735703,1
-5778647087336989517,1
-1988202688964024092,1
5798806905524011525,1
-2160244768458043504,1
-6980241728516564971,1
1305906321358854988,1
7631418287481876009,1
4968426936556450291,1
6516438431591114983,1
-2067177458178631474,1
5014208761989448056,1
-2103419102081731386,1
6640730759884099501,1
4882073013087170029,1
324518666469248940,1
-1632325164514177485,1
-8332081674519139391,1
-8878251613757625013,1
2740847526148044143,1
-6732899257963159339,1
-688824411117841058,1
5093655468886629787,1
243584665504725377,1
-360437690791407464,1
273824673022630276,1
-4581685492551665576,1
-9168511689526571141,1
Dawson,America
5087541216591802085,1
El_Aaiun,Africa
Simferopol,Europe
5441935358608328321,1
Kathmandu,Asia
2270874837418707061,1
Qatar,Asia
BajaSur,Mexico
2495097808735553142,1
Mahe,Indian
Magadan,Asia
-2021780582084179829,1
2855548859885723640,1
7527498139577691820,1
-7095317809616799704,1
-26697103751837422,1
General,Mexico
-1444355141534894602,1
-7928829943297761338,1
Denver,America
4116089962012484000,1
204310644655008406,1
3299625178350587491,1
-2641115575712929310,1
-1664177329405885929,1
-5948556005786548811,1
3558900389772285562,1
Kuala_Lumpur,Asia
6125736310302255639,1
26967153873679691,1
El_Salvador,America
-7815479900701527700,1
-1548764531285162119,1
Faeroe,Atlantic
1724081478451060068,1
Christmas,Indian
1807338367389844272,1
7562181798037182232,1
8228186775922701792,1
-6754489329814325763,1
1430489580257907660,1
-192813513599714533,1
Managua,America
5571183478028015384,1
-7610362199182220306,1
-3729273304361768341,1
Cancun,America
-5472292574240491515,1
Samara,Europe
-1290910701349081514,1
-1540269015373035291,1
-2164941038607321109,1
1941806562783204819,1
2107294867954198979,1
Macao,Asia
2128703753226708812,1
-8872107969499883075,1
-1160641652804115807,1
1926013634274761806,1
-5590003304587830996,1
South_Georgia,Atlantic
-3036631130358041792,1
-7705899043995259385,1
5448397036898962393,1
4829900689101044417,1
-7784142448699579682,1
2957342187148701573,1
4950190231287513017,1
Blanc-Sablon,America
4180180671283763384,1
-8226073661503347685,1
-4161970545940343668,1
-1890168165709319275,1
6347371049353741311,1
Noumea,Pacific
-436887016770522360,1
-1954801823293491874,1
Matamoros,America
-778871769433216105,1
-1582694924853216487,1
8165940940462602103,1
-1306026297745106842,1
-7415066191801409324,1
-5923044449594180837,1
9031439968583450313,1
Ujung_Pandang,Asia
-5341528294588458528,1
-7982132791666770794,1
2759916213340260235,1
-2292832686256822469,1
Makassar,Asia
4355854712242881953,1
-8176324294967315891,1
-6688322625190883017,1
3399621729913807348,1
Almaty,Asia
Adelaide,Australia
-4788725209211091114,1
5289181544971538174,1
3535756034876734737,1
-6952800466123707983,1
1530805041256107095,1
Phnom_Penh,Asia
-1399122008446496130,1
Montserrat,America
3133769989616002250,1
Taipei,Asia
-1564812591461788205,1
-4530097871661423205,1
-4900008262525662816,1
-1470369399933260312,1
-400704485677518992,1
-6323708379203814790,1
2978473816202217678,1
4987937445134613731,1
Antananarivo,Indian
-6368792439813655564,1
Windhoek,Africa
-7799611630975165495,1
-8211733492605646887,1
Dacca,Asia
-5047141565041577816,1
-1693430439613960588,1
Pangnirtung,America
333978303268091273,1
6695157856604057362,1
967686336915808318,1
8173637013994194152,1
Urumqi,Asia
7331833204787385623,1
3623222117033742508,1
-1673762911226920207,1
Tbilisi,Asia
2922797547688986416,1
-8279478934861796929,1
Arctic,2
-5872370025296367322,1
-5961275859114737476,1
-4675532352238073541,1
2928662282823317716,1
-4476428111240594188,1
-6888680804248531781,1
5839574904874154592,1
-9106064722158991001,1
-6873554795226014415,1
Los_Angeles,America
8926670896447425313,1
-2176244151399693324,1
-2761588708756610638,1
-1605703008770832257,1
-4459001637639566428,1
Thule,America
-6865254338074028232,1
364909757795584065,1
-1435789696573991728,1
2456207393413325912,1
1625975310895432586,1
Hebron,Asia
2853040052040007363,1
-3490755297591672984,1
3524251510429063187,1
8045441018825298643,1
2257171094985335884,1
Longyearbyen,Arctic
5036700516687723598,1
-2205115097757567014,1
-4093816072529005619,1
-2389393996189706016,1
-7733696161558917973,1
7220495258090214448,1
-8520719492374616487,1
-5791428264659799339,1
5148169752275237737,1
1427224957456887066,1
-7015198487262249314,1
1606764949991237301,1
-1690191111366295385,1
889210941210097302,1
889916671174874942,1
-7831507120140452245,1
-7464134599883662343,1
Bissau,Africa
GMT-4,Etc
-2384863274795936611,1
4553278419904916805,1
3879571451591834052,1
-2283862740733957092,1
-1832490694983644507,1
-8587555489501436600,1
-6255445077068274278,1
4684295805110776823,1
-7896857459985715617,1
-9182844991462851571,1
4157719256324266413,1
ACT,Australia
3363852628819299768,1
Qyzylorda,Asia
Isle_of_Man,Europe
Moncton,America
4135114904515949032,1
Manila,Asia
Aqtau,Asia
Hobart,Australia
-2641616347526691400,1
1197397428948460765,1
5050263080164582335,1
286671849927643112,1
-8253155135292872133,1
2656991428878747275,1
1871722027815615565,1
6545009380652782777,1
-524702231925019097,1
4890624124953057889,1
2886188290294255184,1
-6363306694461586969,1
-8209940883196719848,1
-5172383040490408208,1
-8318478021824551991,1
-7178343233302182679,1
Palau,Pacific
Gaborone,Africa
-8759212610893733361,1
Conakry,Africa
-7728708909600662197,1
-3865799920248328079,1
-3893264234967844831,1
-7226910518710919069,1
8726268332769028171,1
-933310955816091264,1
345562702795549490,1
248158467452465794,1
1575384217867234333,1
5457376200486864368,1
-2783248261637196836,1
-1138800599490820119,1
8629269631124799327,1
-3907182316649093527,1
-1446315073759338413,1
-8698310597480969055,1
6541131137556324638,1
-3232061338050425834,1
-8278746087701392581,1
Cordoba,America
-6837902401415276664,1
-8152398484897939252,1
3264737552556343864,1
-2571117231274478874,1
5504195580807662016,1
7270071087421710258,1
-6867263956502156612,1
-5701490684983713176,1
-7573491508812850760,1
Tasmania,Australia
-1737047682873784728,1
Athens,Europe
-6193496731805036259,1
Sao_Paulo,America
-6266683084331877639,1
18298408559114925,1
-3121060639070496564,1
2929925949519197622,1
-8577453747094204590,1
Kerguelen,Indian
Curacao,America
-7829470161154809393,1
Novosibirsk,Asia
-4814507472384019323,1
-8401732279780655318,1
-2639973979835602369,1
Tehran,Asia
1814008486538551490,1
-585271026853444580,1
9036309054717106250,1
-4281178465425628674,1
2174303298935376331,1
-8411101832317943507,1
-4908615835916516897,1
GMT-10,Etc
Kwajalein,Pacific
Ulan_Bator,Asia
-6097017659374523437,1
-2098004609235920154,1
591054558793689888,1
3451897182901068412,1
Stanley,Atlantic
Luxembourg,Europe
3966309914669349857,1
5898658597683047874,1
Mazatlan,America
-746187115954146830,1
6275811995795453369,1
Victoria,Australia
3513812279451082483,1
7823876242286953284,1
-4769884696678013179,1
-5509437967223627759,1
GMT,Etc
-115945432194041651,1
3456232064809741199,1
1457051153310669151,1
-7631413828751153866,1
294489349942846945,1
-7737681005897484489,1
-5834375947591726501,1
-3165771668716963226,1
-2480833777389990373,1
Cambridge_Bay,America
986218928219557138,1
-3678102138378566687,1
7820551818387513532,1
-8473539571196471333,1
6762107386418789542,1
Indiana-Starke,US
-5435192529494280979,1
-8101936618966569613,1
-1118255750601928445,1
1496127878023074647,1
-1813119494412717434,1
-4198168708974727913,1
-5413707845096982617,1
-7307192617015663923,1
Nicosia,Europe
3024076082649809956,1
7625769251573832932,1
5564380888016941365,1
7316335454434728522,1
-3467320617035147666,1
Fort_Wayne,America
-6111603025467255645,1
229162320508622933,1
5556854490957272339,1
-6074063451951520275,1
-5039046642806519318,1
-9004425280736882469,1
4654571789410519754,1
314359015711758928,1
-4342068201894884537,1
2571411049273498061,1
-3711389042732392096,1
-723357865953357991,1
-5382898275344810646,1
8791235981280154704,1
DeNoronha,Brazil
6491658755766433762,1
Casey,Antarctica
8213751625465248412,1
Apia,Pacific
-684662471712958838,1
8340434973457057319,1
4083837388171276247,1
6881852585820150391,1
St_Johns,America
2369566540046505455,1
-1339427133308215416,1
-4225455203969238344,1
7452890083498552027,1
Aleutian,US
-1365495830436429358,1
8301951287920734272,1
-3342324103346172678,1
-175089555706754362,1
Guayaquil,America
2809493109387075437,1
-7635320799147583840,1
-2072468898501329798,1
-3113765146461077533,1
Kiev,Europe
-3799229101721767680,1
-4697124166034542910,1
8675950456396599926,1
3523172340401962319,1
9214530006082724124,1
-7091878593763438102,1
-8758984345115558509,1
-7319769739349553793,1
Cayenne,America
-5257683134732744025,1
Aden,Asia
GMT-14,Etc
2536146132506416637,1
-6283338880106920699,1
2147792708512984254,1
1015663065807385130,1
-328008279243292894,1
6077163334207023485,1
-1718475365438774841,1
-5152016235239975027,1
4849019205526620707,1
3076292050899012452,1
428755895721710382,1
-5846499491567608473,1
-6865827810958551167,1
-5690087461687566847,1
4935692949451561223,1
-7609147791180417409,1
7639208839053224534,1
6553118568621670460,1
5625347219407190465,1
1660442476665741262,1
Tortola,America
Grenada,America
6682779467264810221,1
GMT+8,Etc
-7109223548976924478,1
4662817375621989974,1
Krasnoyarsk,Asia
Puerto_Rico,America
6938698222754722526,1
-8748272757686196734,1
Shanghai,Asia
6530383747791067662,1
-6086460559428663709,1
-1407851111835462728,1
Port_of_Spain,America
3543260199605472293,1
4651018429672921238,1
Enderbury,Pacific
-2765610990531052972,1
Zagreb,Europe
2783426446022633168,1
-2605143331204247048,1
2430162896681690013,1
-7523265997662291748,1
-4150139757270344160,1
8831721258370080550,1
Santo_Domingo,America
-6807096397428945746,1
2708398980715820883,1
Hermosillo,America
5791116407968081190,1
-520857953763354121,1
Zaporozhye,Europe
BajaNorte,Mexico
8053293357510148825,1
-4451165576544585670,1
7424177282653484469,1
-6721121815924760733,1
Adak,America
9086115947445562774,1
-8775060401799314683,1
88067355200163073,1
Bougainville,Pacific
7818545878318409161,1
-5418324306722450928,1
-7903209581322554727,1
-750845461816936026,1
-8799611368684852234,1
-8171704738622691417,1
Jerusalem,Asia
Miquelon,America
2623436502716366298,1
-8449769838603938794,1
Auckland,Pacific
Tirane,Europe
4300327749317342642,1
7512857628298717852,1
6229687153172485474,1
Monaco,Europe
Port_Moresby,Pacific
-6247143634049333309,1
-3682582153072847360,1
Bangkok,Asia
-1451798672425494876,1
8013094377276246481,1
3147197327550568268,1
Anguilla,America
Khandyga,Asia
Tiraspol,Europe
-5302546414823022939,1
-8474938142951092724,1
-726698139073644734,1
Chungking,Asia
-14833539627778772,1
-1527257898021171664,1
McMurdo,Antarctica
Knox_IN,America
205093128657178581,1
-8065187374485640361,1
-3141708539199451206,1
1847874140406738425,1
2958277663600261945,1
1860809118194119064,1
Saipan,Pacific
Banjul,Africa
Katmandu,Asia
2061066541426026443,1
5319182055177422399,1
-990126737766641000,1
-8255614579318963400,1
956699378413736211,1
7264044469674944669,1
5004993332230270572,1
6497664901075697174,1
1372783576021184329,1
7406635395702215908,1
-8814729967219712107,1
4790227262921240688,1
Fortaleza,America
-1146380504599753000,1
7895025378205292943,1
7231685739756381102,1
Monterrey,America
2494814633456538961,1
9152225889422203455,1
Whitehorse,America
3899911276241476250,1
4944181489829036306,1
-2267945469739402386,1
7460418694059614274,1
Algiers,Africa
-998886386290591731,1
2913065351778330474,1
-4454627721775931889,1
-7775718135516333332,1
-2735303854941490687,1
742057709742141264,1
-3638964276797076580,1
-1922608621651063534,1
GMT+12,Etc
6346190797586341593,1
2024751279103096282,1
3239922048894370439,1
-5284350617319189784,1
Harbin,Asia
5057280052156538855,1
4537474526051472060,1
Djibouti,Africa
3286466461143298265,1
-1149214558665520517,1
-5925270467138693750,1
8938180842274632716,1
-2058356998537800562,1
-8097680340101762654,1
-7941832463208925319,1
-6449810905960519060,1
7171030836921863676,1
-1776999867049024177,1
5406322120973153189,1
5442185769078823411,1
8234119420129858831,1
Pohnpei,Pacific
1176313555044125963,1
Gibraltar,Europe
Lindeman,Australia
2785432805425912906,1
7579099866231172255,1
6058004632826876750,1
3780639894930663178,1
Addis_Ababa,Africa
Zurich,Europe
2933160853317946566,1
-1925734205994635565,1
-4511765984972667560,1
-5967979805614439117,1
4827208074029504726,1
-8195601378191847323,1
3827143945886794085,1
4460787145389582106,1
881102018045087991,1
8978244890398435627,1
7157981218996423877,1
Luanda,Africa
2093613596451760560,1
2725371193082289665,1
Yakutat,America
-7085377497217037589,1
-7286449702058016629,1
6016474566239545858,1
9209775106525612303,1
East-Indiana,US
5776806971878253114,1
GMT0,Etc
-4074216280357211832,1
-376697196220266293,1
-4671248862807432968,1
-2457219096953426704,1
272587893115846623,1
-3574740329357972382,1
1036608741021960803,1
Khartoum,Africa
7362616926078895362,1
-3596768838702039377,1
2124716320105578790,1
-2291241310346664635,1
Michigan,US
Dili,Asia
1663887137396587693,1
-6772703252233666153,1
-3730762005512412927,1
-1219964926996200578,1
-2545556887853708578,1
1020496125921161723,1
Indiana,America
-8623163313839958268,1
4500682005339904642,1
301172410729101037,1
-5615923359782588880,1
-6855366390056000439,1
Tashkent,Asia
Anchorage,America
-6165427905291627886,1
-7665977145881845994,1
901953006588877931,1
Niamey,Africa
1616891597379068736,1
8097760114030802247,1
7525249486322399890,1
GMT+1,Etc
3694608418243664914,1
-281192519684365626,1
-3118841842405700382,1
Malabo,Africa
6758018217890070004,1
-4757624434656564184,1
-8963219950966465699,1
2178434606475160301,1
-6476587573330771421,1
9106708935675507804,1
-8633933085340120683,1
-1302004482072253126,1
36740590808631487,1
1560466528486233896,1
-5701328702427538850,1
6701843633919699471,1
2507372787269234927,1
-202783673347312657,1
-4505102914041344283,1
-8238682259972945818,1
7483171507957541354,1
-5230995167602078831,1
5870415605193465262,1
Casablanca,Africa
907405388757603245,1
3828995808706983053,1
-480983771558024747,1
-3133292644611745853,1
-1783719413522651002,1
-8112196604039299350,1
Manaus,America
3771573684289428703,1
-5215136755010947807,1
-9052463317664491071,1
7891759066764550406,1
-2622339554881544551,1
-727716351489886104,1
-5601346610571450825,1
8881396386649797561,1
-3045136976038727042,1
-1053119097340754476,1
-9151383592295007470,1
-8674691373366819356,1
-7884150713357358175,1
-3445875944130607203,1
-3616474055376740917,1
-1107910505449844586,1
4505092380399605026,1
6510384359553990723,1
-2669928540738789578,1
3780451298036725756,1
Lubumbashi,Africa
5178305493321679110,1
Johannesburg,Africa
-3069318915220225840,1
-1752387987989347853,1
-821374450213518513,1
-761197658144321412,1
Rarotonga,Pacific
-8541570776331807423,1
2120206779848193940,1
505799368148549482,1
Kiritimati,Pacific
Louisville,America
823991185670781847,1
Vostok,Antarctica
-8970436773702818378,1
4169358604591573253,1
-5785243721392697085,1
-4472524894296013138,1
-6609009207786469267,1
GMT+3,Etc
Aqtobe,Asia
Ho_Chi_Minh,Asia
-4178232670651779611,1
Mauritius,Indian
-5291257704789856662,1
Seoul,Asia
5868914027484165546,1
5223532259549211819,1
9132576597342742600,1
-8295089780750873223,1
226571912803727939,1
2289667354940888044,1
-6684843806058927339,1
Inuvik,America
3695401720985215977,1
-1596107576985413017,1
-1475801205549761684,1
-9089116677996909185,1
-4423031002356991403,1
-4755274941314696702,1
6185797932909983092,1
7446978039330894301,1
316961877140289655,1
7401642771094865787,1
-8204716340741562792,1
-4438565752674724000,1
Lisbon,Europe
-8909160311732406830,1
-6742609303930383559,1
Ojinaga,America
-1698514105234595393,1
2959132505316453206,1
-3449700819527952794,1
-7950283122522296357,1
-2298475201425613816,1
Creston,America
6101983052489721971,1
Ensenada,America
Rothera,Antarctica
1810126099136621874,1
-7005658625310497157,1
Guadeloupe,America
-6040452444924994577,1
-6034736806441097472,1
2406636232388770455,1
-3576002233776913611,1
-7102350285658995239,1
-847329662577453573,1
Srednekolymsk,Asia
7342189742305151923,1
7697580055305197521,1
GMT-0,Etc
2780310784407391929,1
-3204594272805029655,1
-189596900224328300,1
-1703046108185848715,1
-1125025667740544456,1
-4614035074577821347,1
1635978014353110231,1
4335008685329868167,1
3994384049550279357,1
2377936711631539298,1
6462282065798638983,1
1423133620936891290,1
-106284670419700236,1
5892700418356357816,1
Melbourne,Australia
Reykjavik,Atlantic
-7875347743261848933,1
-7637191100505019224,1
Lima,America
-2958141321032744941,1
-8881824788729425466,1
-6088715615946339784,1
-6382952500660088621,1
-412499226074325343,1
-3834689039070909405,1
-2260328311938427948,1
-7883673809942332196,1
8603062875536209540,1
-5925201889463817806,1
-268433703356190046,1
-5035183299842346620,1
-5286693553104993341,1
-6418823182339058467,1
-61650112417080250,1
2862004306278764084,1
-843997019355729699,1
776600353302155045,1
Rio_Branco,America
-3409630857137143661,1
5366481845058736280,1
-9130230548320385340,1
GMT-2,Etc
5586509976747166369,1
-14530821945844126,1
-2416651821317284201,1
-6783096976214916531,1
Libreville,Africa
3025303066329231540,1
-8593306471053121990,1
Montreal,America
9173293111854724105,1
6475134761398961110,1
3742811466112682300,1
-7996636558088659784,1
4478694589315686236,1
-4763374610521594385,1
5068536248290815924,1
Bucharest,Europe
-2439425819044570267,1
-4240142647647361029,1
7015068814887106402,1
8760621729605737746,1
Tongatapu,Pacific
6561518511391720353,1
-6278480607019465551,1
-4816621414026926528,1
-6050699379434886422,1
614049712195593378,1
6966793952728507693,1
-1256153305994363494,1
-1098423281322367176,1
Eucla,Australia
-5493081314700159848,1
-2674162509479210306,1
-7270307113189396447,1
-2123574941329646943,1
-5895878126963673976,1
Vilnius,Europe
9016464091220009061,1
2854176148455273141,1
Rangoon,Asia
Mountain,US
-9097973845444702608,1
2726533949383962157,1
8635922844383691975,1
1618878664863102111,1
-1402791408749566100,1
-5110491730690740925,1
Kaliningrad,Europe
-8676877706650270155,1
3962522584339361414,1
3314681040431391347,1
9168263516736509231,1
1805949484349815675,1
-862920403608844370,1
2025419322997185705,1
7688211144432600468,1
East,Brazil
La_Paz,America
-4924272213991444641,1
8776683361086500049,1
6001616563842391918,1
-985894306878416587,1
Calcutta,Asia
Nairobi,Africa
5812404109490401889,1
8112341196739359288,1
4529381598095496314,1
-1272892476941945388,1
-583461647494065511,1
-3228879890158443271,1
7842702809908374774,1
-1065380676737209759,1
-6777309712096687440,1
-2256778498232420872,1
-5339838668360832829,1
9035284792250699521,1
-9079188739893194644,1
-5846375587203237242,1
802659302467848620,1
4473263282103498186,1
-837864936152319318,1
-8851966833281560146,1
2656998874990005000,1
Anadyr,Asia
8689548374463167433,1
Yellowknife,America
3020307174874026154,1
689854406966881642,1
-7209672598050884598,1
-4725499267113186994,1
-4139433309902905798,1
-2652690044381930564,1
-4157674422598564790,1
1083661982648568487,1
Merida,America
-276747329779188525,1
Maseru,Africa
5753871219635489665,1
-162711177626724788,1
-5690053530284070478,1
7231346095988134972,1
Irkutsk,Asia
7211828095852012716,1
8250843959728236998,1
-2194494612506781124,1
-2123514747474725122,1
1285326134929429939,1
-2736882355515378777,1
Amsterdam,Europe
Bamako,Africa
-5662329175938571480,1
7011338428817685827,1
3061914767364568213,1
-6903575170202757113,1
GMT+7,Etc
Paris,Europe
8799656686624453732,1
-8474699684403889783,1
4659466061053727341,1
-4774580286517264935,1
5353736646372955748,1
Glace_Bay,America
Zulu,Etc
-1832322095806307613,1
-2073746660005601991,1
7075495440853646248,1
5137463675152535997,1
-4911871060134451189,1
Iqaluit,America
-4735698194981997260,1
GMT+5,Etc
-484004463709798526,1
-2211031402474573361,1
-2487203042205911078,1
Berlin,Europe
4687631099532220669,1
-3612747721757503707,1
-7507458443537939689,1
63299483562279143,1
4722110710652468956,1
-5155628227162303117,1
Lome,Africa
9095070280224478656,1
-8059515010397430954,1
-8082954073205736367,1
Mexico_City,America
-1781508981260214068,1
2833211704962331563,1
1221867359962448867,1
-2976801432523956650,1
8544207539251271361,1
2872882971497861521,1
5260189721279374730,1
1190054722088353782,1
-479088663736118112,1
3539032401067679326,1
-1154929611258167827,1
-5074726540481533743,1
-2425148172638624929,1
8441716921017673925,1
-8420100376881960422,1
Baku,Asia
Jersey,Europe
-8422367571768640182,1
-8907643735742819776,1
4670372807795315203,1
8232620801300780494,1
4254779968538361286,1
3818371326831155236,1
Hawaii,US
-4192650070063430938,1
-2658894200525237435,1
7608139616484524742,1
Vatican,Europe
7374971782679456536,1
-5753743790782968845,1
8206736768273954655,1
7394093176310563339,1
-4340940924359700033,1
5494256082392008783,1
Rosario,America
Jamaica,America
5818580147183610049,1
-8996360386754470131,1
-938605126598003748,1
Harare,Africa
-446274469097604233,1
9051116698018393766,1
-7750853532194262898,1
-7512301457814700895,1
4854799458804770752,1
Maceio,America
4822800993764304714,1
-3342297194303252763,1
-3558254218660787312,1
Dhaka,Asia
West,Brazil
Nauru,Pacific
-6232227121210428476,1
-5538943466055935533,1
-323143157655686310,1
8364282200855476359,1
4260098753216463549,1
3879446320355789052,1
-8857002594458420634,1
North_Dakota,America
-2557751122096726615,1
6510189852957201508,1
Amman,Asia
Lower_Princes,America
-7185364788726527825,1
-838654941343420200,1
1490516940345830553,1
2400257649108332248,1
-8448401267354483528,1
8827478752202243590,1
-7153838509221067853,1
Edmonton,America
2502732118778426894,1
1102938619255312521,1
-5089460158305142661,1
-3947399573729488660,1
-2343129920506614182,1
-8004066200470739575,1
-1037535116333037085,1
-5154744817809952409,1
-8698363055076516521,1
-6458726285563668657,1
Continental,Chile
8929114533753129119,1
-7551394282746406369,1
4550485981198586880,1
-1921558713250293686,1
-5894178367232195527,1
6234975644371866336,1
-4325096837108319224,1
-1807099670667356538,1
1279349614547697789,1
-7654619454456135698,1
3321292120323884878,1
2388318078468940567,1
-5417836499136811890,1
285466646557672922,1
7866156836965938655,1
5353408284155780695,1
1962207097839510863,1
-8249112797216966310,1
-5148348551565369702,1
1287594878524130343,1
5357023119469902362,1
-6198100117467213394,1
-2733356597941294293,1
-8790629139990608436,1
-4058853672265510910,1
6949371939657563938,1
Pyongyang,Asia
-6125698329488175996,1
Beirut,Asia
Canberra,Australia
-754046996366568405,1
Chongqing,Asia
-8095225127251837636,1
5173224493475202902,1
-9053372568407771590,1
6755192954763305633,1
624947747731491581,1
5287575707535029316,1
Sakhalin,Asia
5516932232602027319,1
-8849812811141590406,1
Yukon,Canada
7933629722185462002,1
7818641061542498778,1
-5656023628740640060,1
-3599756205011837130,1
7565404620259811516,1
5163677698931398422,1
3754306584925817668,1
-6139338452686712399,1
-6041513215300856412,1
86242523534515872,1
Toronto,America
Nassau,America
-8708354611952714913,1
Oral,Asia
-2666052503057996517,1
Karachi,Asia
South,Australia
2749386871347929325,1
-587537723658274665,1
5882051580594893776,1
7114525884726133182,1
4338999391717439690,1
-8221581894254118463,1
6624375541330361,1
343729928014192929,1
2051498291459974377,1
UTC,Etc
5007038004901251350,1
-2568974386194417353,1
-1665244529296309619,1
5113972978178175833,1
-7733201126718230682,1
-1561101542965546475,1
NSW,Australia
6470723195525873357,1
-6897501869058095249,1
2249359443910063768,1
1441773701836322690,1
Scoresbysund,America
1467823315162990511,1
6315672495080460533,1
-848722239639399665,1
5909113797883898128,1
305240310977970983,1
-1527125533085057309,1
1436427954089685176,1
-3315750540199851298,1
4718367468712064419,1
9147639905867793089,1
GMT+10,Etc
2532895059759908756,1
-8282074441794181796,1
-1173761165869886339,1
4265027900991183878,1
5542323617450612261,1
-3633383770690141993,1
2923404538481237161,1
6963976466983106983,1
1671194976522693571,1
6462866551385594290,1
-3933459108975720924,1
-5392934012149239834,1
Brunei,Asia
-6235863818963729928,1
Guernsey,Europe
-5207058702045732088,1
7428900176488849795,1
1871894405508577596,1
4654582587320973622,1
-8082508932531955205,1
-6455211399067201377,1
Universal,Etc
-8160548737059890009,1
1403121863648979146,1
28436202348583996,1
3914491186664839256,1
-7696290576504290737,1
9104803420483596201,1
-1930597772272377033,1
6686530525439808742,1
-6239069570732070719,1
Brisbane,Australia
742002225161923821,1
Riyadh,Asia
-3432304194778967074,1
-1464478874914247240,1
4789373693109427526,1
-3465836386790897089,1
Dublin,Europe
-4540488437913916203,1
-6328068379216811076,1
-952967585425778297,1
-5567003106316589468,1
-1248603713274499743,1
Africa,108
3246017945843472685,1
-809487342854787945,1
-5181271296010468929,1
8610166221474188310,1
2536647010077471600,1
3744301014496167812,1
945250888773660990,1
-2229248676898873957,1
-4492836936284694954,1
-3180108717850597,1
7008536519354014174,1
5715581918381763525,1
-8378118446352408176,1
7538065453650387139,1
-4945064778724565529,1
-4501635922205778643,1
Efate,Pacific
-1900612569774833143,1
-5796402821046215858,1
1775753735788440209,1
323978348020729000,1
8086232831943251829,1
4401244569187693820,1
-3050580306735760691,1
-6474217291090960641,1
-3970986683506991119,1
Nipigon,America
-6919337780695736469,1
5715788263870047136,1
Chita,Asia
-1433611674249876547,1
-6039480219062955686,1
Tegucigalpa,America
-4789480257831976414,1
8697307534746881264,1
4581142128512957473,1
Tokyo,Asia
5832393932158036939,1
LHI,Australia
3944256802477444603,1
Kigali,Africa
7077375861949447948,1
Lord_Howe,Australia
Freetown,Africa
-2099547656373989378,1
5376675977350490242,1
-6350529098270810764,1
8728606650470309913,1
2974833632298248364,1
-896724452279672569,1
-2680805515589924891,1
6975261623386354797,1
-4237893275922237435,1
-1286026250433573243,1
2344176340986465226,1
6023550117318863560,1
7834641034452946387,1
1278190100974819043,1
-8084271162879556221,1
4030975268993753574,1
8625478861413336546,1
5276273271143460341,1
3395454384971539265,1
Mawson,Antarctica
5744788134637523520,1
122528432864660078,1
-8413143601240488571,1
9055232057017693837,1
-222774446154382536,1
751821126814185828,1
Newfoundland,Canada
7802445671161228309,1
Mogadishu,Africa
-3880378222925057042,1
-5958199812536865807,1
1001114102646622642,1
8519175690036007544,1
Belem,America
Campo_Grande,America
-965145718112840926,1
6987594570307503890,1
6260827373239813707,1
-5545711228022841920,1
-493890838742813308,1
8103042045631298713,1
